WAVELENGTH	THROUGHPUT
4123.56298828125	0.0031025440108132583
4123.76318359375	0.00315054926794245
4123.962890625	0.003179452171113707
4124.1630859375	0.00322415209070831
4124.36328125	0.0032632500368225213
4124.5634765625	0.003316363744770476
4124.76318359375	0.0033707551646677742
4124.96337890625	0.0034103727850238355
4125.16357421875	0.003428080776213434
4125.36328125	0.003498789913799423
4125.5634765625	0.0035646626322435246
4125.763671875	0.00362824770985591
4125.9638671875	0.0036604921417443927
4126.16357421875	0.003730200823874936
4126.36376953125	0.0037596476089542734
4126.56396484375	0.0038176422553465763
4126.763671875	0.00386977815609358
4126.9638671875	0.003935936871703879
4127.1640625	0.003977631000149304
4127.36376953125	0.004031053545891631
4127.56396484375	0.004087538793491498
4127.76416015625	0.004144028723852159
4127.96435546875	0.004213523679423719
4128.1640625	0.0042593140503997505
4128.3642578125	0.004307658054715789
4128.564453125	0.004381501715138228
4128.76416015625	0.004493341219246356
4128.96435546875	0.004508551356266511
4129.16455078125	0.004588785762688939
4129.36474609375	0.004640720887455219
4129.564453125	0.00470311419913306
4129.7646484375	0.004789739538302666
4129.96484375	0.004856735022842615
4130.0	0.004868142175169861
4130.1650390625	0.004921693642462432
4130.36474609375	0.004986912019013713
4130.56494140625	0.005063102026438278
4130.76513671875	0.005127054866675824
4130.96484375	0.0052333550438499205
4131.1650390625	0.00528813610075908
4131.365234375	0.00535057352835409
4131.56494140625	0.005441077659214089
4131.76513671875	0.0055101581285673515
4131.96533203125	0.005613431096871234
4132.16552734375	0.0057098217147452425
4132.365234375	0.005789380868099248
4132.5654296875	0.005836031125016819
4132.765625	0.005949027178602512
4132.96533203125	0.006051569187963195
4133.16552734375	0.0061612632446675485
4133.36572265625	0.006226053319351505
4133.56591796875	0.006312539332480091
4133.765625	0.006371724377265878
4133.9658203125	0.006497525645794503
4134.166015625	0.00661567890029128
4134.36572265625	0.00672822583610186
4134.56591796875	0.006830060968299085
4134.76611328125	0.006933690118574502
4134.9658203125	0.007049834334355772
4135.166015625	0.007152714283638206
4135.3662109375	0.007297977783575068
4135.56640625	0.007391428410656701
4135.76611328125	0.0075180742832732066
4135.96630859375	0.007579370506084324
4136.16650390625	0.0077438201503177975
4136.3662109375	0.007843172102106466
4136.56640625	0.007957342174123362
4136.7666015625	0.008067690425193718
4136.966796875	0.00819387906967885
4137.16650390625	0.008347398651043537
4137.36669921875	0.008522639645072204
4137.56689453125	0.008649369819962664
4137.7666015625	0.008790921423471775
4137.966796875	0.008893407145925774
4138.1669921875	0.009027316502656042
4138.36669921875	0.009182689312032
4138.56689453125	0.009397591122171568
4138.76708984375	0.009554778162093307
4138.96728515625	0.009705080667042325
4139.1669921875	0.00984696302061644
4139.3671875	0.00999703083688488
4139.5673828125	0.01022963066352838
4139.76708984375	0.010374357703343082
4139.96728515625	0.010574283369940547
4140.0	0.010589920889627704
4140.16748046875	0.010669977463489506
4140.3671875	0.01086609309153499
4140.5673828125	0.011094677289968732
4140.767578125	0.011277537205765038
4140.9677734375	0.011438178116858943
4141.16748046875	0.01162668696602485
4141.36767578125	0.011743906738067094
4141.56787109375	0.012019844509175199
4141.767578125	0.012262578208596922
4141.9677734375	0.012447309589232208
4142.16796875	0.01263870105419733
4142.3681640625	0.012843653760837343
4142.56787109375	0.01305168819053663
4142.76806640625	0.013305751564848596
4142.96826171875	0.013578495745247299
4143.16796875	0.013809076037655701
4143.3681640625	0.014011297627904673
4143.568359375	0.014261087549922564
4143.76806640625	0.014612397757149783
4143.96826171875	0.014853023109125922
4144.16845703125	0.01506784040741023
4144.36865234375	0.015344811075171032
4144.568359375	0.015599042044933217
4144.7685546875	0.01589318527664716
4144.96875	0.0161246940965387
4145.16845703125	0.01642859623129743
4145.36865234375	0.016686228826535636
4145.56884765625	0.01700552002882533
4145.76904296875	0.01727956019389193
4145.96875	0.017672050882029215
4146.1689453125	0.018018781488227855
4146.369140625	0.018282915456018695
4146.5693359375	0.018572135353064383
4146.76904296875	0.01888312417209058
4146.96923828125	0.019255532157609088
4147.16943359375	0.019677090619012773
4147.369140625	0.02005160029148892
4147.5693359375	0.020436886551312972
4147.76953125	0.020762074857168442
4147.96923828125	0.02116890382348369
4148.16943359375	0.02167325907890966
4148.36962890625	0.022074782701708647
4148.56982421875	0.022409800321006566
4148.76953125	0.022801910361629766
4148.9697265625	0.023163592504255995
4149.169921875	0.02360387427343063
4149.36962890625	0.02413248717406305
4149.56982421875	0.024576930458716957
4149.77001953125	0.024924911087159232
4149.97021484375	0.02534714982962749
4150.0	0.025421808359636193
4150.169921875	0.025848118589639004
4150.3701171875	0.026429333767392288
4150.5703125	0.026963251436471172
4150.77001953125	0.027407869107380706
4150.97021484375	0.027843835625813284
4151.17041015625	0.028303146548311307
4151.3701171875	0.02888413537491089
4151.5703125	0.02961038545753681
4151.7705078125	0.030120313692969115
4151.970703125	0.030757327570161388
4152.17041015625	0.031249443257157436
4152.37060546875	0.03184509301848428
4152.57080078125	0.032690802611928416
4152.7705078125	0.03316695867467034
4152.970703125	0.033776388117191865
4153.1708984375	0.034403548213836746
4153.37109375	0.03502361301396979
4153.57080078125	0.03571393988752427
4153.77099609375	0.0364584048611478
4153.97119140625	0.03720013467491875
4154.1708984375	0.03770182708105936
4154.37109375	0.038405778058453736
4154.5712890625	0.0392023152806045
4154.77099609375	0.04011376127829239
4154.97119140625	0.040767198433587865
4155.17138671875	0.04159013504161814
4155.37158203125	0.04212580991251154
4155.5712890625	0.04292814270781351
4155.771484375	0.04397334628130222
4155.9716796875	0.04492789937627618
4156.17138671875	0.04568307993778681
4156.37158203125	0.04656475312212388
4156.57177734375	0.04739292967387135
4156.771484375	0.04845967310277837
4156.9716796875	0.04940959292252494
4157.171875	0.05034422881882096
4157.3720703125	0.051054297702546915
4157.57177734375	0.05199604134452681
4157.77197265625	0.053052036111578334
4157.97216796875	0.054230759929313324
4158.171875	0.05517795617162315
4158.3720703125	0.05604444655621385
4158.572265625	0.0570765124232706
4158.7724609375	0.058233383935162794
4158.97216796875	0.05946016456458225
4159.17236328125	0.060572633387618764
4159.37255859375	0.06153408367342835
4159.572265625	0.06261290335430544
4159.7724609375	0.06353863529815834
4159.97265625	0.06471907052389052
4160.0	0.06491809183424739
4160.17236328125	0.06617171801320786
4160.37255859375	0.06747777916595621
4160.57275390625	0.06867535545848186
4160.77294921875	0.06962890289372754
4160.97265625	0.07117317685770565
4161.1728515625	0.07260232227857168
4161.373046875	0.07375224550109322
4161.5732421875	0.07501521283872893
4161.77294921875	0.07600587577046009
4161.97314453125	0.07719815238334482
4162.17333984375	0.07880082272679996
4162.373046875	0.0802402921907524
4162.5732421875	0.0814480204592653
4162.7734375	0.08272489725094594
4162.9736328125	0.0841302579265341
4163.17333984375	0.0856931478415338
4163.37353515625	0.08725383913378564
4163.57373046875	0.08854755926123634
4163.7734375	0.08982106481356027
4163.9736328125	0.09106154161077684
4164.173828125	0.09255665083160751
4164.37353515625	0.09393524571188411
4164.57373046875	0.09580045493188816
4164.77392578125	0.09725504970303671
4164.97412109375	0.09867044881725207
4165.173828125	0.10010136586214273
4165.3740234375	0.10182962180663939
4165.57421875	0.10347707954217167
4165.77392578125	0.10500979401806707
4165.97412109375	0.10620940251233128
4166.17431640625	0.10763648507459246
4166.37451171875	0.1089338997459881
4166.57421875	0.11067389402620441
4166.7744140625	0.11233950812909195
4166.974609375	0.11376881948262124
4167.17431640625	0.11508541381954518
4167.37451171875	0.11673259768981396
4167.57470703125	0.11809770565364948
4167.7744140625	0.11976439495746863
4167.974609375	0.12119449201516541
4168.1748046875	0.12259975675404675
4168.375	0.12397968032420605
4168.57470703125	0.1252843729971319
4168.77490234375	0.1270755426859101
4168.97509765625	0.1285897092744916
4169.1748046875	0.13011529551297293
4169.375	0.1313268159369802
4169.5751953125	0.13295776917473884
4169.775390625	0.1347552155398518
4169.97509765625	0.13583871053795424
4170.0	0.136022496356541
4170.17529296875	0.1373162283845407
4170.37548828125	0.13831299487018742
4170.5751953125	0.13957364473615472
4170.775390625	0.1408068779092681
4170.9755859375	0.14239922444032305
4171.17529296875	0.14374812449065522
4171.37548828125	0.14481139242128502
4171.57568359375	0.1462129324041387
4171.77587890625	0.14739881255057635
4171.9755859375	0.14860558627163772
4172.17578125	0.149820418957223
4172.3759765625	0.15083986306068506
4172.57568359375	0.15183672671808823
4172.77587890625	0.15280124116943272
4172.97607421875	0.15396135457877327
4173.17578125	0.15523243683417728
4173.3759765625	0.15615833916966285
4173.576171875	0.15718672339093004
4173.7763671875	0.15811223197637927
4173.97607421875	0.15917625993082601
4174.17626953125	0.16022234769163757
4174.37646484375	0.16102506249001108
4174.576171875	0.16183711827371938
4174.7763671875	0.16232189082248596
4174.9765625	0.16320380231702847
4175.1767578125	0.1639975054425579
4175.37646484375	0.16501693391390035
4175.57666015625	0.16574331581046908
4175.77685546875	0.1664563797772487
4175.9765625	0.16684821580945336
4176.1767578125	0.16756109700488023
4176.376953125	0.16817029116298093
4176.57666015625	0.16890745775888494
4176.77685546875	0.16919853882479982
4176.97705078125	0.1698675770854006
4177.17724609375	0.17020068442837538
4177.376953125	0.17101115980166898
4177.5771484375	0.17139710544370926
4177.77734375	0.17193347033193462
4177.9775390625	0.17239931060689537
4178.17724609375	0.17241172393776624
4178.37744140625	0.1728119397092077
4178.57763671875	0.1733592331436817
4178.77734375	0.17385196245092624
4178.9775390625	0.17383894386026238
4179.177734375	0.1740695512197788
4179.3779296875	0.17459069313469372
4179.57763671875	0.17488804757832097
4179.77783203125	0.1749783337576825
4179.97802734375	0.17529145334308935
4180.0	0.17532354941722025
4180.177734375	0.17558582992702543
4180.3779296875	0.17584504741622647
4180.578125	0.17575881411953917
4180.77783203125	0.17596496280834326
4180.97802734375	0.17624226191161815
4181.17822265625	0.176141860232793
4181.37841796875	0.17629167493148004
4181.578125	0.17647136272950315
4181.7783203125	0.17646396891897637
4181.978515625	0.1765426650447097
4182.17822265625	0.17669429554148
4182.37841796875	0.17653770056999138
4182.57861328125	0.1768924662894449
4182.77880859375	0.1767670592694301
4182.978515625	0.17666765589384467
4183.1787109375	0.1767231781530984
4183.37890625	0.17668589412866575
4183.57861328125	0.17688243675878204
4183.77880859375	0.17660073223262598
4183.97900390625	0.17658329168123388
4184.1787109375	0.1766336558459732
4184.37890625	0.1764429218739565
4184.5791015625	0.17640275357875398
4184.779296875	0.17658417577766453
4184.97900390625	0.17629664739847764
4185.17919921875	0.17614479081041365
4185.37939453125	0.17633186971593082
4185.5791015625	0.17589826542255746
4185.779296875	0.17607351311585637
4185.9794921875	0.17599179454569183
4186.1796875	0.1757952522043032
4186.37939453125	0.1757065023172437
4186.57958984375	0.17555998888612268
4186.77978515625	0.17553317943444008
4186.9794921875	0.17531305841015868
4187.1796875	0.17513938056702688
4187.3798828125	0.17528419781801272
4187.57958984375	0.1749994910451925
4187.77978515625	0.17475530651008206
4187.97998046875	0.17462752977241097
4188.18017578125	0.17463213832114524
4188.3798828125	0.17436800576282843
4188.580078125	0.1741810397634937
4188.7802734375	0.1743493374706759
4188.97998046875	0.1743221598413226
4189.18017578125	0.1739786914532991
4189.38037109375	0.1738125980467612
4189.580078125	0.17369991145770358
4189.7802734375	0.17347282722285493
4189.98046875	0.17355460423628197
4190.0	0.17352879342275138
4190.1806640625	0.17328732078737047
4190.38037109375	0.17330100947580376
4190.58056640625	0.17311605465481866
4190.78076171875	0.17332864502019163
4190.98046875	0.17302016943860596
4191.1806640625	0.17278199338373354
4191.380859375	0.17277861115625523
4191.5810546875	0.17261763226528481
4191.78076171875	0.172464652714157
4191.98095703125	0.1725571076672787
4192.18115234375	0.17250720201506078
4192.380859375	0.17250820182780324
4192.5810546875	0.1721285859807154
4192.78125	0.17212155900713572
4192.98095703125	0.1720731649317499
4193.18115234375	0.1720235059383299
4193.38134765625	0.17163244471913458
4193.58154296875	0.171557677692036
4193.78173828125	0.17175793008285226
4193.9814453125	0.17154978109878782
4194.181640625	0.17151586133607027
4194.3818359375	0.17160676679034828
4194.58154296875	0.17140582761627277
4194.78173828125	0.17110075022372662
4194.98193359375	0.17118956508571698
4195.181640625	0.17124737771744772
4195.3818359375	0.17124599971431145
4195.58203125	0.17114845112358434
4195.7822265625	0.1710278820785134
4195.98193359375	0.17095952310127654
4196.18212890625	0.1708715045692492
4196.38232421875	0.17091664341075924
4196.58203125	0.1709318197906267
4196.7822265625	0.17077499669281665
4196.982421875	0.17082196246348047
4197.18212890625	0.17065195040207637
4197.38232421875	0.17046174999198296
4197.58251953125	0.1706167951463917
4197.78271484375	0.17059160869486864
4197.982421875	0.1705162058986618
4198.1826171875	0.17034228544385663
4198.3828125	0.17079405366670047
4198.58251953125	0.17043152005652165
4198.78271484375	0.17044642130264256
4198.98291015625	0.17046984493698897
4199.18310546875	0.17055017467636507
4199.3828125	0.17047578412413214
4199.5830078125	0.1703972789462113
4199.783203125	0.1703930155561211
4199.98291015625	0.17036363612946612
4200.0	0.17037248219457024
4200.18310546875	0.17046724023360119
4200.38330078125	0.17013047464129483
4200.5830078125	0.17017790134325222
4200.783203125	0.17033585569445947
4200.9833984375	0.17035045388595163
4201.18359375	0.17046054254257115
4201.38330078125	0.17029838023818583
4201.58349609375	0.17035128625999302
4201.78369140625	0.1702796720570851
4201.9833984375	0.17053523729035525
4202.18359375	0.17031765372495897
4202.3837890625	0.17026211252203086
4202.583984375	0.1703833552267728
4202.78369140625	0.17052607989986246
4202.98388671875	0.17044542523946268
4203.18408203125	0.17032202723499087
4203.3837890625	0.17043215557648864
4203.583984375	0.17055445989536291
4203.7841796875	0.1702858167912195
4203.98388671875	0.17054300718807988
4204.18408203125	0.1706169178158422
4204.38427734375	0.17063021799079606
4204.58447265625	0.17070672609244844
4204.7841796875	0.17052969019827055
4204.984375	0.17060437030139303
4205.1845703125	0.17061200476457272
4205.38427734375	0.17074494022541542
4205.58447265625	0.17078029533356298
4205.78466796875	0.17063304894656037
4205.98486328125	0.17076575405667738
4206.1845703125	0.17066041552264513
4206.384765625	0.17077010613475188
4206.5849609375	0.17049848250916108
4206.78466796875	0.17050868868614297
4206.98486328125	0.1706965813082631
4207.18505859375	0.17074954460096484
4207.384765625	0.17065326601020125
4207.5849609375	0.17056502769624396
4207.78515625	0.17054854482705054
4207.9853515625	0.17068286167698318
4208.18505859375	0.17070703602283607
4208.38525390625	0.17077401948725046
4208.58544921875	0.17066812873469622
4208.78515625	0.1706114582545801
4208.9853515625	0.17061235290569746
4209.185546875	0.17068139849205438
4209.3857421875	0.17044877120945612
4209.58544921875	0.17032003934560166
4209.78564453125	0.17053212132085868
4209.98583984375	0.1703316072710565
4210.0	0.17032732416044158
4210.18603515625	0.17027102626852786
4210.3857421875	0.17035323667979266
4210.5859375	0.17038829887380136
4210.7861328125	0.17033080555011085
4210.98583984375	0.1701027392563117
4211.18603515625	0.17018393154756278
4211.38623046875	0.17013964781153398
4211.5859375	0.17003390761536938
4211.7861328125	0.17006792668064533
4211.986328125	0.1699616718312407
4212.1865234375	0.16989507030424836
4212.38623046875	0.1700512046021287
4212.58642578125	0.16993172636654574
4212.78662109375	0.16991983999309315
4212.986328125	0.16981198859979632
4213.1865234375	0.16967896830131127
4213.38671875	0.16937660895498233
4213.58642578125	0.16965619490325148
4213.78662109375	0.16940570945670974
4213.98681640625	0.16947887079382937
4214.18701171875	0.169289016552158
4214.38671875	0.16921172663082257
4214.5869140625	0.16936868674204822
4214.787109375	0.16910565922946594
4214.98681640625	0.16901071052975888
4215.18701171875	0.16881044207273266
4215.38720703125	0.16876216337064262
4215.58740234375	0.16872195739459644
4215.787109375	0.16878188226562696
4215.9873046875	0.16854003930688752
4216.1875	0.16848943971083447
4216.38720703125	0.1682621035800812
4216.58740234375	0.1680718784952155
4216.78759765625	0.1682335111352513
4216.9873046875	0.16812629597991757
4217.1875	0.1678958296036106
4217.3876953125	0.16776083503734499
4217.587890625	0.16760324741519844
4217.78759765625	0.1675035215509072
4217.98779296875	0.16732412327940835
4218.18798828125	0.1672721452501036
4218.3876953125	0.16693410346699844
4218.587890625	0.16684056770355593
4218.7880859375	0.16679041596129596
4218.98828125	0.16673036153198928
4219.18798828125	0.16657241629529296
4219.38818359375	0.16652430981916727
4219.58837890625	0.16605454670385386
4219.7880859375	0.16593966641103727
4219.98828125	0.16569989886254852
4220.0	0.16569721750764174
4220.1884765625	0.16565675367324098
4220.38818359375	0.16542677014990778
4220.58837890625	0.16549931672604434
4220.78857421875	0.16528462925612947
4220.98876953125	0.1650013759237475
4221.1884765625	0.1648923594154239
4221.388671875	0.16454357338865286
4221.5888671875	0.16440024832298544
4221.78857421875	0.16435064517766454
4221.98876953125	0.16430833225977307
4222.18896484375	0.16394334646928835
4222.38916015625	0.16385504560186667
4222.5888671875	0.16355206678183623
4222.7890625	0.16331924332479722
4222.9892578125	0.1631913906601077
4223.18896484375	0.16268407550463235
4223.38916015625	0.16273235049200002
4223.58935546875	0.16258259466453645
4223.7890625	0.1624130459538273
4223.9892578125	0.16207405535318814
4224.189453125	0.16198739668796278
4224.3896484375	0.16166263001663328
4224.58935546875	0.16157541510124251
4224.78955078125	0.16112268145365782
4224.98974609375	0.16116908602973895
4225.18994140625	0.16074332663708835
4225.3896484375	0.16060973713560767
4225.58984375	0.16029883627368982
4225.7900390625	0.16016500125061328
4225.98974609375	0.15970786589350255
4226.18994140625	0.15970138903785022
4226.39013671875	0.15960129949724514
4226.59033203125	0.1595339759584734
4226.7900390625	0.1592036460555956
4226.990234375	0.15901141527968135
4227.1904296875	0.15858271214107397
4227.39013671875	0.15825305944663928
4227.59033203125	0.15821582830479033
4227.79052734375	0.15817389249173572
4227.990234375	0.1576227409217921
4228.1904296875	0.15767757943939423
4228.390625	0.15735950568460996
4228.5908203125	0.15717647908474233
4228.79052734375	0.15708239774071697
4228.99072265625	0.15676269558091607
4229.19091796875	0.15657204188451254
4229.390625	0.15616923057465523
4229.5908203125	0.1559361218219226
4229.791015625	0.15581178329432468
4229.9912109375	0.15565462489790272
4230.0	0.15564029476093985
4230.19091796875	0.15532529858594832
4230.39111328125	0.15527148921338452
4230.59130859375	0.154935984789972
4230.791015625	0.15478634157545798
4230.9912109375	0.15478355134704172
4231.19140625	0.15450007109523975
4231.39111328125	0.154266841602329
4231.59130859375	0.15412628798410358
4231.79150390625	0.15380762379074833
4231.99169921875	0.1536136595090569
4232.19140625	0.15323741087596096
4232.3916015625	0.15319707089339812
4232.591796875	0.15282182561920665
4232.79150390625	0.1528715830539704
4232.99169921875	0.1525319765990248
4233.19189453125	0.1524793856439065
4233.3916015625	0.15219732350304468
4233.591796875	0.15179021792198727
4233.7919921875	0.1518084421758555
4233.9921875	0.15150835653924308
4234.19189453125	0.15137938761854047
4234.39208984375	0.15111003152434183
4234.59228515625	0.15111441382426227
4234.7919921875	0.1511232152080681
4234.9921875	0.15062200884405422
4235.1923828125	0.1506685707532702
4235.392578125	0.15034678469841667
4235.59228515625	0.15034309056264467
4235.79248046875	0.15024768394184213
4235.99267578125	0.15004100366388007
4236.1923828125	0.14982884577659647
4236.392578125	0.14982982066422895
4236.5927734375	0.1494243040590327
4236.79248046875	0.1493877297037892
4236.99267578125	0.14915208434394595
4237.19287109375	0.14905923157050183
4237.39306640625	0.14905705686950568
4237.5927734375	0.1486780377340045
4237.79296875	0.1488082436537406
4237.9931640625	0.14876593705125912
4238.19287109375	0.14864752164502998
4238.39306640625	0.14837060774004512
4238.59326171875	0.14835044233351785
4238.79345703125	0.14822129461046138
4238.9931640625	0.14811665070572144
4239.193359375	0.14808656962949812
4239.3935546875	0.1480987042047852
4239.59326171875	0.14802037940135615
4239.79345703125	0.1479423044055493
4239.99365234375	0.14786059108415048
4240.0	0.14785467033181954
4240.193359375	0.1476742879826174
4240.3935546875	0.1477179382920289
4240.59375	0.1476507740742596
4240.7939453125	0.14769390419200798
4240.99365234375	0.14757120000734264
4241.19384765625	0.1474547734279806
4241.39404296875	0.14742643285576662
4241.59423828125	0.14750607000194452
4241.7939453125	0.14743105437914228
4241.994140625	0.14736127644709088
4242.1943359375	0.1474432648995716
4242.39404296875	0.1475614839580866
4242.59423828125	0.14748151512488156
4242.79443359375	0.14749908958532368
4242.99462890625	0.14738131019986236
4243.1943359375	0.14752925874293077
4243.39453125	0.1477124551991366
4243.5947265625	0.14746219142444714
4243.79443359375	0.1475363469194043
4243.99462890625	0.1476911235131318
4244.19482421875	0.14762524256074974
4244.39453125	0.147784699298942
4244.5947265625	0.14777410861661822
4244.794921875	0.14773770494330382
4244.9951171875	0.14773572172172814
4245.19482421875	0.14783703172659093
4245.39501953125	0.14800045467083983
4245.59521484375	0.147966107114129
4245.794921875	0.14808598960319136
4245.9951171875	0.14827864059063775
4246.1953125	0.14818847152884326
4246.3955078125	0.14834461855865738
4246.59521484375	0.14848926556553244
4246.79541015625	0.14848757766787601
4246.99560546875	0.1487426370070804
4247.1953125	0.14874614888993506
4247.3955078125	0.14895477314255373
4247.595703125	0.1491172290246503
4247.79541015625	0.14913693273911374
4247.99560546875	0.14922449282694827
4248.19580078125	0.14947439220461453
4248.39599609375	0.14978615077278457
4248.595703125	0.14971113680108206
4248.7958984375	0.1500216131256343
4248.99609375	0.1501149673482894
4249.19580078125	0.15025683914276736
4249.39599609375	0.15066131919092066
4249.59619140625	0.15063619093728212
4249.79638671875	0.15094126732620738
4249.99609375	0.15108944196140542
4250.0	0.15108797916702074
4250.1962890625	0.15101699770219712
4250.396484375	0.15135233932087547
4250.59619140625	0.15147206350554596
4250.79638671875	0.15176910134486823
4250.99658203125	0.15203717892080088
4251.1962890625	0.1523504255338147
4251.396484375	0.15240312803102146
4251.5966796875	0.1526890111351899
4251.796875	0.1529846154677264
4251.99658203125	0.15326112917628182
4252.19677734375	0.15357503574753473
4252.39697265625	0.1536460869912307
4252.5966796875	0.15394330223304561
4252.796875	0.15420034527242807
4252.9970703125	0.15445951693322083
4253.19677734375	0.1547439878952175
4253.39697265625	0.15482844560191097
4253.59716796875	0.15512108998898755
4253.79736328125	0.15546628062147527
4253.9970703125	0.15551128931994931
4254.197265625	0.1558798006594404
4254.3974609375	0.15595617468038744
4254.59716796875	0.15633332851780868
4254.79736328125	0.1564510225632984
4254.99755859375	0.1566607440344274
4255.19775390625	0.15711353286427376
4255.3974609375	0.15704282919228657
4255.59765625	0.15757564651035655
4255.7978515625	0.15770100016789396
4255.99755859375	0.15783605281752822
4256.19775390625	0.15818966190131337
4256.39794921875	0.15841752909168516
4256.59765625	0.1585087046963603
4256.7978515625	0.15885974159039812
4256.998046875	0.1590876998877941
4257.1982421875	0.15927434548832867
4257.3984375	0.15957842308172326
4257.59814453125	0.15951720328007898
4257.79833984375	0.16000304718522634
4257.99853515625	0.16015210257755214
4258.1982421875	0.1601991972906444
4258.3984375	0.16031297888691626
4258.5986328125	0.16048039289957225
4258.79833984375	0.16051308697420633
4258.99853515625	0.16064443951385113
4259.19873046875	0.1610742341493339
4259.39892578125	0.16120325121402002
4259.5986328125	0.16136704259436008
4259.798828125	0.1612439072030109
4259.9990234375	0.16132113962084438
4260.0	0.16132120510048
4260.19873046875	0.1613317657376006
4260.39892578125	0.161330352398319
4260.59912109375	0.16144381486380247
4260.798828125	0.16160931497109482
4260.9990234375	0.1614982761934224
4261.19921875	0.16142123558053204
4261.3994140625	0.1615014589080314
4261.59912109375	0.1614013888828105
4261.79931640625	0.1614311201216532
4261.99951171875	0.16128080156010438
4262.19921875	0.16120374936631016
4262.3994140625	0.1611287973067034
4262.599609375	0.16084079514034913
4262.7998046875	0.1607522176031025
4262.99951171875	0.1607636009630685
4263.19970703125	0.16046144592458328
4263.39990234375	0.1603464110428825
4263.599609375	0.15985417991826106
4263.7998046875	0.15971529922216582
4264.0	0.15947406477349582
4264.19970703125	0.15916030346364402
4264.39990234375	0.15874523119853884
4264.60009765625	0.1582280275176309
4264.80029296875	0.1578063454020175
4265.0	0.15746447233110006
4265.2001953125	0.1568215419620453
4265.400390625	0.1563102524495728
4265.60009765625	0.15587383123722093
4265.80029296875	0.1552284324522106
4266.00048828125	0.15488226343474504
4266.20068359375	0.1541957049737034
4266.400390625	0.15346721470276126
4266.6005859375	0.1529384665559971
4266.80078125	0.15199046129987548
4267.00048828125	0.1511461081261958
4267.20068359375	0.150271043184576
4267.40087890625	0.14971204735748378
4267.6005859375	0.1489668004657775
4267.80078125	0.14838339596285446
4268.0009765625	0.14721929409645063
4268.201171875	0.1459561472024355
4268.40087890625	0.14515284370143977
4268.60107421875	0.1443285333196348
4268.80126953125	0.14321894718026526
4269.0009765625	0.14235945914479586
4269.201171875	0.14107477411765618
4269.4013671875	0.13981885468888045
4269.6015625	0.13894636061284407
4269.80126953125	0.1378610986220856
4270.0	0.13667555544987128
4270.00146484375	0.13666681647155712
4270.20166015625	0.1354352346457391
4270.4013671875	0.1340875268279345
4270.6015625	0.13297293642555963
4270.8017578125	0.13186563130097387
4271.00146484375	0.1306751823858896
4271.20166015625	0.1291236309079585
4271.40185546875	0.12748814614474235
4271.60205078125	0.1264468605115039
4271.8017578125	0.1253413115676514
4272.001953125	0.12411726050465756
4272.2021484375	0.12280850667385407
4272.40234375	0.1212625140144333
4272.60205078125	0.11950286094003439
4272.80224609375	0.11849132710922641
4273.00244140625	0.11702581675171374
4273.2021484375	0.11561736231241079
4273.40234375	0.1139498912943392
4273.6025390625	0.11242098326169812
4273.802734375	0.11105029354118895
4274.00244140625	0.10965647044890753
4274.20263671875	0.10857029238951312
4274.40283203125	0.1070822354069626
4274.6025390625	0.10542814690128068
4274.802734375	0.10366650087558156
4275.0029296875	0.1024379751017078
4275.20263671875	0.10106124760555717
4275.40283203125	0.09973295938627155
4275.60302734375	0.09813143241154938
4275.80322265625	0.09643699680964572
4276.0029296875	0.09526447483387741
4276.203125	0.09400851684363563
4276.4033203125	0.09267198620339791
4276.60302734375	0.09118594256891845
4276.80322265625	0.0898602871626108
4277.00341796875	0.08808721408792851
4277.20361328125	0.0866688430380523
4277.4033203125	0.08556926630873606
4277.603515625	0.08409724782579957
4277.8037109375	0.08247881387461202
4278.00341796875	0.08103155391875211
4278.20361328125	0.07985695966061791
4278.40380859375	0.07870408169949497
4278.603515625	0.0775306767263479
4278.8037109375	0.07607342050599536
4279.00390625	0.07453110161156337
4279.2041015625	0.07339317248003656
4279.40380859375	0.0721305673752291
4279.60400390625	0.07106569064787129
4279.80419921875	0.06971981126868168
4280.0	0.0682029221305937
4280.00390625	0.06817265902808324
4280.2041015625	0.06690637262065355
4280.404296875	0.06597949163072661
4280.6044921875	0.06501057227859874
4280.80419921875	0.06409984273342184
4281.00439453125	0.06272154950391605
4281.20458984375	0.06144419049604131
4281.404296875	0.06033677888056851
4281.6044921875	0.05942321173718857
4281.8046875	0.058304148711316194
4282.00439453125	0.05714460834447426
4282.20458984375	0.0557764026374978
4282.40478515625	0.054904865576177846
4282.60498046875	0.05399758893580186
4282.8046875	0.053076087825539846
4283.0048828125	0.052216219918574495
4283.205078125	0.0511219490239027
4283.40478515625	0.05005753073031864
4283.60498046875	0.04915892845429742
4283.80517578125	0.048302793616892756
4284.0048828125	0.04746813488853944
4284.205078125	0.04649012754473908
4284.4052734375	0.045493954735821567
4284.60546875	0.04473265053673835
4284.80517578125	0.04405871173961138
4285.00537109375	0.04333907147482747
4285.20556640625	0.0425813204417807
4285.4052734375	0.04168309240013495
4285.60546875	0.04094285209897395
4285.8056640625	0.040152423202131284
4286.005859375	0.03938978847506192
4286.20556640625	0.038726868529927155
4286.40576171875	0.037865703422939476
4286.60595703125	0.03708929221326674
4286.8056640625	0.03642967599846289
4287.005859375	0.03588213791655183
4287.2060546875	0.03529834690501421
4287.40576171875	0.034624707587564266
4287.60595703125	0.03393502487215592
4287.80615234375	0.033207226000263615
4288.00634765625	0.032584429080465376
