WAVELENGTH	THROUGHPUT
3150.312255859375	1.3239527914486142e-06
3160.0	1.1863187189784451e-06
3160.314697265625	1.1818117440497745e-06
3170.0	1.101106105050227e-06
3170.3173828125	1.0984930484016793e-06
3180.0	1.0751738521945142e-06
3180.31982421875	1.0743725010957735e-06
3190.0	1.1195345042786055e-06
3190.322509765625	1.1210707231927673e-06
3200.0	1.2433942523441365e-06
3200.324951171875	1.2474223042330153e-06
3210.0	1.293963296516687e-06
3210.327392578125	1.2955735057924964e-06
3220.0	1.2332983233866628e-06
3220.330078125	1.2311382415688354e-06
3230.0	1.0774193465092099e-06
3230.33251953125	1.0721724008756202e-06
3240.0	8.953843483929889e-07
3240.3349609375	8.892358684378634e-07
3250.0	8.09650240971807e-07
3250.337646484375	8.068979894411216e-07
3260.0	8.363625757567925e-07
3260.340087890625	8.373737854061237e-07
3270.0	9.612928826959812e-07
3270.342529296875	9.657098485780666e-07
3280.0	1.1585447901568297e-06
3280.34521484375	1.1653983721920792e-06
3290.0	1.2864810526971157e-06
3290.34765625	1.2908744522642424e-06
3300.0	1.328300284043577e-06
3300.350341796875	1.3296167873012163e-06
3310.0	1.2553092996849846e-06
3310.352783203125	1.2526357666521804e-06
3320.0	1.1668481637613879e-06
3320.355224609375	1.1636545707459562e-06
3330.0	1.1270477094373065e-06
3330.35791015625	1.1257267631927632e-06
3340.0	1.1474383023945694e-06
3340.3603515625	1.148212717601244e-06
3350.0	1.2448174722214676e-06
3350.363037109375	1.2484903514572356e-06
3360.0	1.3809954306508895e-06
3360.365478515625	1.3859732314556539e-06
3370.0	1.5157836946769103e-06
3370.3681640625	1.5207865265862556e-06
3380.0	1.5241817229130538e-06
3380.37060546875	1.5242628314646724e-06
3390.0	1.3791380486960174e-06
3390.373291015625	1.3735654922897965e-06
3400.0	1.2358699575177913e-06
3400.375732421875	1.2302202557087874e-06
3410.0	1.091452131651705e-06
3410.37841796875	1.0860663166601602e-06
3420.0	1.0144464649859895e-06
3420.380859375	1.011592682455224e-06
3430.0	1.0348495819899253e-06
3430.38330078125	1.0358011436696582e-06
3440.0	1.1477064029362905e-06
3440.385986328125	1.152130794933851e-06
3450.0	1.3794453824665728e-06
3450.388671875	1.3886175474897017e-06
3460.0	1.5741834215583686e-06
3460.39111328125	1.581632614161199e-06
3470.0	1.6262902907491235e-06
3470.393798828125	1.628105209578301e-06
3480.0	1.5206314228454763e-06
3480.396240234375	1.5162792798705395e-06
3490.0	1.3632807452827833e-06
3490.398681640625	1.3569187919466501e-06
3500.0	1.1445760194095169e-06
3500.4013671875	1.1357999663979431e-06
3510.0	9.974581771765363e-07
3510.404052734375	9.916341546422866e-07
3520.0	8.92348798367731e-07
3520.406494140625	8.882030413410673e-07
3530.0	9.074637882232806e-07
3530.4091796875	9.082460123687215e-07
3540.0	1.045946867401931e-06
3540.41162109375	1.051849794024323e-06
3550.0	1.241724985490056e-06
3550.414306640625	1.249829025267176e-06
3560.0	1.4042563091815688e-06
3560.416748046875	1.4109178709517884e-06
3570.0	1.5528953174723632e-06
3570.41943359375	1.5591171078261846e-06
3580.0	1.5385929085046924e-06
3580.422119140625	1.5376348757907551e-06
3590.0	1.4484357645909634e-06
3590.424560546875	1.44456181205994e-06
3600.0	1.3215001127773365e-06
3600.427001953125	1.3165476861897087e-06
3610.0	1.2368525126136128e-06
3610.4296875	1.2333138399447857e-06
3620.0	1.1536820415844246e-06
3620.432373046875	1.1500297810829107e-06
3630.0	1.1687794962243217e-06
3630.434814453125	1.1696256488772725e-06
3640.0	1.2444724231275254e-06
3640.4375	1.2479503316733392e-06
3650.0	1.4097920750223123e-06
3650.440185546875	1.4172089070025703e-06
3660.0	1.607871786330888e-06
3660.442626953125	1.6167797727925764e-06
3670.0	1.859839497887766e-06
3670.4453125	1.8711242580997505e-06
3680.0	1.872568984920313e-06
3680.44775390625	1.8726366428386738e-06
3690.0	1.8879463698492119e-06
3690.450439453125	1.8887434313208456e-06
3700.0	1.899265127338205e-06
3700.452880859375	1.8996902592090513e-06
3710.0	1.787826291873995e-06
3710.45556640625	1.7825479549479757e-06
3720.0	1.6854573656002584e-06
3720.458251953125	1.6807149802507793e-06
3730.0	1.5817184237890047e-06
3730.460693359375	1.576929001244462e-06
3740.0	1.5434706789614888e-06
3740.46337890625	1.5419037075832542e-06
3750.0	1.5930455861241714e-06
3750.4658203125	1.5954857383710745e-06
3760.0	1.7196591984951738e-06
3760.468505859375	1.725842959660471e-06
3770.0	1.8525990413927909e-06
3770.47119140625	1.8588062697948143e-06
3780.0	2.0492458726786536e-06
3780.4736328125	2.058729897388737e-06
3790.0	2.1689846979361884e-06
3790.476318359375	2.1745973363553138e-06
3800.0	2.2158675414821495e-06
3800.47900390625	2.2182721663659102e-06
3810.0	2.264345645673473e-06
3810.4814453125	2.2666848193742458e-06
3820.0	2.233687094252743e-06
3820.484130859375	2.232088682015538e-06
3830.0	2.169889508101684e-06
3830.48681640625	2.1665901320403106e-06
3840.0	2.1004504516564022e-06
3840.4892578125	2.09711448628121e-06
3850.0	2.03704456829616e-06
3850.491943359375	2.0338258352503797e-06
3860.0	2.0403055691479215e-06
3860.494384765625	2.04064064805399e-06
3870.0	2.0852118872762073e-06
3870.4970703125	2.0876419708417493e-06
3880.0	2.1397094873486255e-06
3880.499755859375	2.1423683181642554e-06
3890.0	2.31292505029961e-06
3890.502197265625	2.3219866683732805e-06
3900.0	2.382970541284297e-06
3900.5048828125	2.386329790113681e-06
3910.0	2.5416142866207014e-06
3910.507568359375	2.549850088495307e-06
3920.0	2.6099475914372657e-06
3920.510009765625	2.613189252816743e-06
3930.0	2.592341239548221e-06
3930.5126953125	2.5913188166802404e-06
3940.0	2.672412016352877e-06
3940.515380859375	2.6767195679174325e-06
3950.0	2.573616875472733e-06
3950.51806640625	2.5679497105390083e-06
3960.0	2.5135009797005805e-06
3960.5205078125	2.510603971671301e-06
3970.0	2.516069454458671e-06
3970.523193359375	2.51625324020843e-06
3980.0	2.435263107771765e-06
3980.52587890625	2.4307403217958005e-06
3990.0	2.4192673220320845e-06
3990.5283203125	2.418729274198734e-06
4000.0	2.5344231783560455e-06
4000.531005859375	2.540323969581344e-06
4010.0	2.6053453161211633e-06
4010.53369140625	2.6090129193201356e-06
4020.0	2.758288378280384e-06
4020.5361328125	2.7668798769351976e-06
4030.0	2.9421234115429503e-06
4030.538818359375	2.9520832429951935e-06
4040.0	3.137312691195666e-06
4040.54150390625	3.147932766846115e-06
4050.0	3.4561825047216006e-06
4050.544189453125	3.474111893420454e-06
4060.0	3.839472459188166e-06
4060.546630859375	3.860467593956976e-06
4070.0	4.178401598428861e-06
4070.54931640625	4.196908619356658e-06
4080.0	4.635729482947706e-06
4080.552001953125	4.661627958254273e-06
4090.0	5.1338668042963205e-06
4090.5546875	5.161418189285162e-06
4100.0	5.605148630544436e-06
4100.55712890625	5.631367296076592e-06
4110.0	6.193346293037217e-06
4110.5595703125	6.227005334624221e-06
4120.0	6.571696061015768e-06
4120.5625	6.591965776547991e-06
4130.0	6.998466032040174e-06
4130.56494140625	7.022840103572878e-06
4140.0	7.482395331880435e-06
4140.56787109375	7.510101955845498e-06
4150.0	7.808857700712363e-06
4150.5703125	7.827333909776771e-06
4160.0	8.200387227215234e-06
4160.57275390625	8.222697755191067e-06
4170.0	8.429881994072322e-06
4170.57568359375	8.442551033406497e-06
4180.0	8.593648951214545e-06
4180.578125	8.60335567964099e-06
4190.0	8.647041980827572e-06
4190.58056640625	8.649304006331363e-06
4200.0	8.5529895786737e-06
4200.58349609375	8.547007460621752e-06
4210.0	8.452039322062824e-06
4210.5859375	8.446114404625845e-06
4220.0	8.20261119995793e-06
4220.58837890625	8.187775023982757e-06
4230.0	8.026416015239243e-06
4230.59130859375	8.015658489371085e-06
4240.0	8.102960898257765e-06
4240.59375	8.108473201793755e-06
4250.0	8.838526445041498e-06
4250.5966796875	8.8853507183132e-06
4260.0	9.181597974079555e-06
4270.0	9.489746575142482e-06
4280.0	9.798644080229628e-06
4290.0	1.0108271091826676e-05
4300.0	1.0427525828934175e-05
4301.009765625	1.0458927845066338e-05
4301.2099609375	1.3858443661593612e-05
4301.40966796875	1.0197990514315797e-05
4301.60986328125	8.106308280747242e-06
4301.81005859375	6.799017939408644e-06
4302.009765625	1.33368850819404e-05
4302.2099609375	6.537860698834325e-06
4302.41015625	7.061075598429807e-06
4302.6103515625	1.4122522721841689e-05
4302.81005859375	5.492236522489977e-06
4303.01025390625	8.63088436400823e-06
4303.21044921875	9.415758264363954e-06
4303.41015625	8.108226265884294e-06
4303.6103515625	1.150875358936103e-05
4303.810546875	1.621730566565498e-05
4304.0107421875	1.4909850957807233e-05
4304.21044921875	9.155412157373558e-06
4304.41064453125	1.1509963752049038e-05
4304.61083984375	9.155893766242852e-06
4304.81103515625	9.940945445104316e-06
4305.0107421875	1.5435031527539006e-05
4305.2109375	1.5173819752511532e-05
4305.4111328125	1.1773101226921919e-05
4305.61083984375	1.4128091088977535e-05
4305.81103515625	9.942251396808158e-06
4306.01123046875	8.110997398335827e-06
4306.2109375	1.2297640274548425e-05
4306.4111328125	1.1251329850005175e-05
4306.611328125	1.3606616163582648e-05
4306.8115234375	1.0728576122400327e-05
4307.01123046875	9.158781080656779e-06
4307.21142578125	1.3084315688608037e-05
4307.41162109375	1.0467728361187652e-05
4307.611328125	9.944602501028693e-06
4307.8115234375	6.019259784497883e-06
4308.01171875	7.327987318539848e-06
4308.2119140625	1.230087237979183e-05
4308.41162109375	1.0730830758601167e-05
4308.61181640625	1.3610191241109967e-05
4308.81201171875	8.637464240603315e-06
4309.01171875	1.3087409257932775e-05
4309.2119140625	1.2040733449398822e-05
4309.412109375	1.2041049939234141e-05
4309.61181640625	1.4397285199927515e-05
4309.81201171875	1.4659439442110435e-05
4310.0	1.2201602626286363e-05
4310.01220703125	1.2041998567934455e-05
4310.21240234375	1.17805253542739e-05
4310.412109375	1.4136998703957514e-05
4310.6123046875	1.3090155859515996e-05
4310.8125	1.0996019730781666e-05
4311.01220703125	1.6232642973725545e-05
4311.21240234375	1.3091183322848804e-05
4311.41259765625	1.4400679402569385e-05
4311.61279296875	2.277985299692834e-05
4311.8125	1.5710653347023103e-05
4312.0126953125	1.3354404766163915e-05
4312.212890625	1.4402186657694022e-05
4312.41259765625	1.3093238252636051e-05
4312.61279296875	2.094973083921242e-05
4312.81298828125	1.4141438253873935e-05
4313.0126953125	1.5189349360917242e-05
4313.212890625	2.278461995421797e-05
4313.4130859375	1.8856731899382036e-05
4313.61328125	2.2262000743933884e-05
4313.81298828125	2.3572147334365195e-05
4314.01318359375	2.0953567163945025e-05
4314.21337890625	1.6501365903911855e-05
4314.4130859375	1.8073396188574245e-05
4314.61328125	2.3836551007905806e-05
4314.8134765625	1.3359296080789222e-05
4315.013671875	2.619538345890976e-05
4315.21337890625	2.1218814875093593e-05
4315.41357421875	2.907839622091724e-05
4315.61376953125	2.5149542313975068e-05
4315.8134765625	2.7508028078634712e-05
4316.013671875	2.724676068171254e-05
4316.2138671875	2.8819444088303884e-05
4316.41357421875	2.620017721185291e-05
4316.61376953125	2.9868985509165678e-05
4316.81396484375	3.5634108735398416e-05
4317.01416015625	2.8298413664435567e-05
4317.2138671875	3.458785385855226e-05
4317.4140625	3.53748622585995e-05
4317.6142578125	4.1926864463025046e-05
4317.81396484375	3.9307461992186384e-05
4318.01416015625	3.7736151980152075e-05
4318.21435546875	4.2454277527603116e-05
4318.4140625	4.245538539600704e-05
4318.6142578125	4.035987779460418e-05
4318.814453125	4.874762159098166e-05
4319.0146484375	4.350708106246264e-05
4319.21484375	5.006066200812662e-05
4319.41455078125	5.137248856692028e-05
4319.61474609375	5.189805731018598e-05
4319.81494140625	5.2685772870897165e-05
4320.0	5.0500963938414015e-05
4320.0146484375	5.032801940970142e-05
4320.21484375	6.343592982175276e-05
4320.4150390625	6.396186884757568e-05
4320.61474609375	5.8458479296564136e-05
4320.81494140625	5.95086187050582e-05
4321.01513671875	6.553983823420587e-05
4321.21533203125	6.894971572116221e-05
4321.4150390625	6.554326202210663e-05
4321.615234375	7.000204174013369e-05
4321.8154296875	7.210136745257529e-05
4322.01513671875	7.65605347035022e-05
4322.21533203125	7.446493190312179e-05
4322.41552734375	8.364413463923693e-05
4322.61572265625	9.020168029611764e-05
4322.8154296875	9.413734107520333e-05
4323.015625	0.00010095773235827795
4323.2158203125	9.964919258955904e-05
4323.41552734375	0.00010332318126701157
4323.61572265625	0.00010542387091994781
4323.81591796875	0.00011093397946998011
4324.015625	0.00012090282772972251
4324.2158203125	0.0001219550687683057
4324.416015625	0.00012615468017702827
4324.6162109375	0.00013612471474031026
4324.81591796875	0.00014347237056211575
4325.01611328125	0.00014609907982509747
4325.21630859375	0.0001547589187134074
4325.416015625	0.00015476295387835894
4325.6162109375	0.00016683356553337674
4325.81640625	0.00016972349204159807
4326.01611328125	0.00018651708538775137
4326.21630859375	0.00019386739295976826
4326.41650390625	0.00020331686439412793
4326.61669921875	0.00021381622266160454
4326.81640625	0.00022641498847697037
4327.0166015625	0.00023717785585072523
4327.216796875	0.00024321860578656155
4327.41650390625	0.0002660519090303084
4327.61669921875	0.0002791780931523434
4327.81689453125	0.00029335458499518967
4328.01708984375	0.0003059574316793416
4328.216796875	0.00032984435022335247
4328.4169921875	0.00034717221062403067
4328.6171875	0.0003655506271282703
4328.81689453125	0.00038419244701852744
4329.01708984375	0.0003962744245386005
4329.21728515625	0.00042725274857562855
4329.4169921875	0.0004498343180148714
4329.6171875	0.00046926766512296115
4329.8173828125	0.0004913266302388564
4330.0	0.0005198294557351283
4330.017578125	0.0005225738976738429
4330.21728515625	0.0005543564282115662
4330.41748046875	0.0005774795830911738
4330.61767578125	0.0006184547874819829
4330.8173828125	0.000654970802034666
4331.017578125	0.0006893897623703167
4331.2177734375	0.0007245994255820539
4331.41796875	0.0007844914102759271
4331.61767578125	0.0008236464863705358
4331.81787109375	0.0008675312557409028
4332.01806640625	0.0009250740033230886
4332.2177734375	0.00097238056140505
4332.41796875	0.0010464768100599694
4332.6181640625	0.0011119131351214689
4332.81787109375	0.0011692136275831628
4333.01806640625	0.0012435906333529557
4333.21826171875	0.001326641561756369
4333.41845703125	0.0014178421311910388
4333.6181640625	0.001506160951195437
4333.818359375	0.0015944875410709698
4334.0185546875	0.0017041000190680885
4334.21826171875	0.001770900649676417
4334.41845703125	0.0018826318667203709
4334.61865234375	0.002021959451741845
4334.81884765625	0.002161824362818637
4335.0185546875	0.0022974971897357487
4335.21875	0.0024421156091114457
4335.4189453125	0.0025956811964625527
4335.619140625	0.002816006925197573
4335.81884765625	0.0030371401163288713
4336.01904296875	0.003198109461274607
4336.21923828125	0.003416913277799125
4336.4189453125	0.0036223311766682394
4336.619140625	0.00389926008011287
4336.8193359375	0.004254805751038592
4337.01904296875	0.004554391654535101
4337.21923828125	0.004858735844579146
4337.41943359375	0.005154430927474695
4337.61962890625	0.0055955338875437475
4337.8193359375	0.006084524705558795
4338.01953125	0.006495733193858531
4338.2197265625	0.006925908183534613
4338.41943359375	0.007373473954228295
4338.61962890625	0.007819501071071329
4338.81982421875	0.008458846360458558
4339.02001953125	0.009241307680324972
4339.2197265625	0.009855785370045727
4339.419921875	0.010577885493823398
4339.6201171875	0.011319246398573742
4339.81982421875	0.012364461486397789
4340.0	0.013316833652260072
4340.02001953125	0.013422634293914423
4340.22021484375	0.014515918287283856
4340.419921875	0.01548115394625225
4340.6201171875	0.016523513063268203
4340.8203125	0.017714559574369043
4341.0205078125	0.019436539276905637
4341.22021484375	0.021150975853184706
4341.42041015625	0.022755271219678085
4341.62060546875	0.02443726527137072
4341.8203125	0.026188535794835884
4342.0205078125	0.02865053550462691
4342.220703125	0.031129506700341578
4342.4208984375	0.03305290660056658
4342.62060546875	0.03532214576801524
4342.82080078125	0.03766386160387123
4343.02099609375	0.04032778133551907
4343.220703125	0.04354654033442648
4343.4208984375	0.04716966932100047
4343.62109375	0.050398514488056496
4343.82080078125	0.05338041193866993
4344.02099609375	0.056968026213472404
4344.22119140625	0.06166590394693408
4344.42138671875	0.06620665099373797
4344.62109375	0.06978117320982156
4344.8212890625	0.07388597955024975
4345.021484375	0.07743353151899778
4345.22119140625	0.08198541194996659
4345.42138671875	0.08785809733151036
4345.62158203125	0.09270239893723463
4345.82177734375	0.09702839428552296
4346.021484375	0.1015728367717768
4346.2216796875	0.1062604511005458
4346.421875	0.11175887127691016
4346.62158203125	0.11639643988405934
4346.82177734375	0.12013916073961557
4347.02197265625	0.12380097987542105
4347.2216796875	0.12759619393925897
4347.421875	0.13181709714443826
4347.6220703125	0.13616563912839424
4347.822265625	0.13972451954708495
4348.02197265625	0.1429749689331053
4348.22216796875	0.1457585017273582
4348.42236328125	0.14873991646614343
4348.6220703125	0.15187261319363501
4348.822265625	0.15447197137345006
4349.0224609375	0.15623351198059196
4349.22265625	0.1581363143945501
4349.42236328125	0.1596541541760357
4349.62255859375	0.1614425865456837
4349.82275390625	0.16302776812418523
4350.0	0.16404366789470157
4350.0224609375	0.1641724055547319
4350.22265625	0.16485089072888398
4350.4228515625	0.16570220042771755
4350.62255859375	0.16619427802086098
4350.82275390625	0.16673431991649867
4351.02294921875	0.16724015378818
4351.22314453125	0.1673556339341304
4351.4228515625	0.1676639497618312
4351.623046875	0.16752417606093573
4351.8232421875	0.16786674485135786
4352.0234375	0.16759022393973927
4352.22314453125	0.1674941685230571
4352.42333984375	0.1675851801175756
4352.62353515625	0.16743459007821893
4352.8232421875	0.16741175248561946
4353.0234375	0.16732648793419927
4353.2236328125	0.16707785254344412
4353.423828125	0.16707849699896876
4353.62353515625	0.16687751209284174
4353.82373046875	0.1668804894540949
4354.02392578125	0.16680470254338625
4354.2236328125	0.1664895836992912
4354.423828125	0.1666757295342361
4354.6240234375	0.16661046337793994
4354.82373046875	0.1666974862590632
4355.02392578125	0.16658452760576248
4355.22412109375	0.16675010849193195
4355.42431640625	0.1667783953323831
4355.6240234375	0.16677818986640042
4355.82421875	0.16699942831018189
4356.0244140625	0.16703036086191614
4356.22412109375	0.16724813891695456
4356.42431640625	0.16733918662124292
4356.62451171875	0.16752115739933496
4356.82470703125	0.16764516693876047
4357.0244140625	0.16797109479509748
4357.224609375	0.16817338760265285
4357.4248046875	0.1683472341434308
4357.62451171875	0.16884613809589732
4357.82470703125	0.16888133818520257
4358.02490234375	0.1692078637408368
4358.224609375	0.16945399535620703
4358.4248046875	0.16961208129856772
4358.625	0.1699750436513724
4358.8251953125	0.1704107799850478
4359.02490234375	0.17071918582679171
4359.22509765625	0.17105795653231268
4359.42529296875	0.17122559651712804
4359.625	0.1716342283434827
4359.8251953125	0.1720840709711667
4360.0	0.17234974603322784
4360.025390625	0.17238833322087288
4360.2255859375	0.17260111169679743
4360.42529296875	0.17297815475430797
4360.62548828125	0.17313423818480136
4360.82568359375	0.17349235079018305
4361.025390625	0.17387762886419672
4361.2255859375	0.1739261236346979
4361.42578125	0.17442408224542788
4361.62548828125	0.17440954567141354
4361.82568359375	0.17481548316768428
4362.02587890625	0.175250180150017
4362.22607421875	0.17524727925963593
4362.42578125	0.17533882349898422
4362.6259765625	0.1757413884379408
4362.826171875	0.17599148079069754
4363.02587890625	0.175999678554944
4363.22607421875	0.17607595159151357
